time (s),B_wave,Magnitude
0.0,0.05142507236163818,0.13847354
2.8571427e-05,0.07121895271327372,0.14252989
5.7142854e-05,0.09026979546285135,0.1482007
8.571429e-05,0.10389213030153421,0.14931495
0.00011428571,0.11568567710174782,0.15196575
0.00014285714,0.12490937331547963,0.15514894
0.00017142858,0.12962264986505412,0.15720011
0.0002,0.13048524028856867,0.16020723
0.00022857141,0.12762913863898181,0.16158585
0.00025714285,0.12067953954471136,0.16169783
0.00028571428,0.1116614490920072,0.1629054
0.00031428572,0.09816899913861477,0.16228357
0.00034285715,0.07934917711920042,0.15967855
0.00037142858,0.05656038382710865,0.15590899
0.0004,0.033003206306915334,0.1520494
0.00042857142,0.009931065756565882,0.14911762
0.00045714283,-0.013167806576692032,0.14446223
0.00048571426,-0.03906967826345187,0.14131786
0.0005142857,-0.0639326497361683,0.14265203
0.00054285716,-0.08213843392457285,0.14208695
0.00057142857,-0.09834584870343532,0.1423504
0.00059999997,-0.11421838403710993,0.1473962
0.00062857143,-0.12433452861909705,0.14984229
0.0006571428,-0.12954638378566102,0.15072091
0.0006857143,-0.13034540372048886,0.15149514
0.00071428565,-0.12694295341326123,0.15154654
0.00074285717,-0.12202462196397931,0.15153898
0.0007714285,-0.11448546544027732,0.15076569
0.0008,-0.10130443983292992,0.14759463
0.00082857144,-0.08319631329262744,0.14368479
0.00085714285,-0.06493663797376237,0.13925497
0.0008857143,-0.046299735003301215,0.13589452
0.00091428566,-0.026939553739021904,0.13300823
0.0009428571,-0.00732642294231356,0.12969302
0.0009714285,0.012642180890404253,0.12958767
0.001,0.02991285466982241,0.130145
0.0010285714,0.04567573909390288,0.12808926
0.0010571429,0.06085277079323437,0.12796812
0.0010857143,0.07429906755161675,0.12867782
0.0011142856,0.08652478329281399,0.1289385
0.0011428571,0.09720048754702154,0.12977912
0.0011714286,0.10367824083685173,0.12973773
0.0011999999,0.10707514445474436,0.129836
0.0012285713,0.10913424846177072,0.13029201
0.0012571429,0.10760909026533244,0.12833717
0.0012857143,0.10278698398422004,0.12714285
0.0013142856,0.09638704870687767,0.12762523
0.0013428571,0.0862936467412296,0.12745006
0.0013714286,0.07303203032108467,0.12734596
0.0014,0.05905746649928023,0.12719952
0.0014285713,0.043033294629904406,0.1266843
0.0014571429,0.024895530179973757,0.12672864
0.0014857143,0.004920058769472657,0.12592012
0.0015142856,-0.015793794422665486,0.12479418
0.001542857,-0.03453979788555228,0.1228707
0.0015714286,-0.05127406736483031,0.11998121
0.0016,-0.06625293147518796,0.119437456
0.0016285713,-0.07935351456872208,0.118583746
0.0016571429,-0.09028234552002518,0.11729468
0.0016857142,-0.09762063616288447,0.11824032
0.0017142857,-0.10114619577432132,0.11958132
0.001742857,-0.10078626223243276,0.119383976
0.0017714286,-0.09683633378567603,0.12000439
0.0018,-0.08703203728528093,0.11877282
0.0018285713,-0.07381944518560651,0.11714957
0.0018571428,-0.05995822809011636,0.115555406
0.0018857142,-0.044503858570643484,0.11353001
0.0019142857,-0.025779656576308596,0.11138596
0.001942857,-0.006950372182577658,0.10698862
0.0019714285,0.011205563640007132,0.1023118
0.002,0.02977902725495829,0.10112375
0.0020285714,0.04617860063332219,0.10073369
0.0020571428,0.058917894421533334,0.09672723
0.0020857144,0.06920870355895226,0.093850255
0.0021142857,0.07843150480942354,0.0924693
0.0021428568,0.08466898059860932,0.09088641
0.0021714286,0.0865972189215886,0.089211285
0.0022,0.08481980429342441,0.08605062
0.002228571,0.07927952997953758,0.081206106
0.002257143,0.07283692983303375,0.07850355
0.0022857143,0.06502957529074499,0.07488848
0.0023142854,0.0530981248477555,0.069914214
0.0023428572,0.03826040165901157,0.06569104
0.0023714285,0.022385424393248615,0.06112058
0.0023999999,0.0056244462707196186,0.059193358
0.0024285715,-0.010730099767209234,0.061489496
0.0024571426,-0.02701338457874025,0.06463219
0.0024857144,-0.043929354853721625,0.07069389
0.0025142857,-0.0588922832293092,0.07712702
0.0025428568,-0.07182950046256398,0.08178498
0.0025714287,-0.08476114928788225,0.08924758
0.0026,-0.09369302906077807,0.09552124
0.0026285711,-0.0988009689518315,0.09948327
0.002657143,-0.10265015718686862,0.104656406
0.0026857143,-0.10110818761179238,0.10728656
0.0027142856,-0.0947240539905731,0.10781842
0.0027428572,-0.08790038712827997,0.111075275
0.0027714283,-0.07758283223355633,0.114243984
0.0028,-0.06174445302885134,0.115179144
0.0028285715,-0.04410773009394242,0.11697454
0.0028571426,-0.023697666550312024,0.120079935
0.0028857142,0.0006579287598179606,0.12377246
0.0029142858,0.02331914707528826,0.12797974
0.0029428569,0.04388443958405064,0.13241847
0.0029714287,0.06691406782550013,0.13736275
0.003,0.08979215063877066,0.14263155
0.0030285711,0.10870844526803214,0.1469681
0.003057143,0.12452449676295096,0.1513919
0.003085714,0.1374102375878093,0.15539289
0.0031142856,0.14558077484412288,0.15911254
0.0031428572,0.14859493912901822,0.1612957
0.0031714283,0.1475633551285936,0.16207694
0.0032,0.1420324653536466,0.16325149
0.0032285715,0.1311306331575775,0.16325295
0.0032571426,0.11583333290788211,0.16335079
0.0032857142,0.09757277379522411,0.16430184
0.0033142858,0.07606949120241036,0.16336076
0.003342857,0.050602313290259715,0.16131803
0.0033714285,0.023555318937313663,0.16255283
0.0033999998,-0.004293854360391869,0.16501357
0.0034285714,-0.03321776114983255,0.16756845
0.003457143,-0.06263210069741709,0.17232463
0.003485714,-0.08883196670003454,0.17568512
0.0035142857,-0.1117385052194112,0.17868142
0.0035428572,-0.13539539924943533,0.18539283
0.0035714284,-0.1547426142746321,0.19251911
0.0036,-0.1670737984040207,0.19717646
0.0036285713,-0.1760046470378379,0.20125362
0.0036571426,-0.1812290660749365,0.20563099
0.0036857142,-0.1822921418418021,0.21097384
0.0037142856,-0.18029883019831777,0.21649788
0.0037428571,-0.17022084602175547,0.21819967
0.0037714285,-0.15135612043872781,0.21747074
0.0037999998,-0.13278213288159368,0.2193864
0.0038285714,-0.1108931740123189,0.22174199
0.0038571425,-0.0804632232101925,0.222493
0.003885714,-0.049574430846690776,0.22434662
0.003914286,-0.019062673985440703,0.22557095
0.003942857,0.015693071386884805,0.22864063
0.0039714286,0.050464124474735916,0.23168306
0.004,0.08375611482497924,0.23407793
0.0040285713,0.11721541568319527,0.23936774
0.004057143,0.14600227222950324,0.24412109
0.0040857145,0.17087339014384484,0.24804589
0.0041142856,0.1940198392718092,0.25417146
0.004142857,0.2102215845370501,0.25843385
0.0041714287,0.21814205133604414,0.2589571
0.0042,0.2217619803848377,0.26001438
0.0042285714,0.21869798183255523,0.2603255
0.004257143,0.21080999992586777,0.26127854
0.0042857137,0.19671355101841043,0.2602104
0.0043142852,0.17402842394713258,0.2556842
0.0043428573,0.14664127989714038,0.25350535
0.0043714284,0.11764180125715673,0.25337142
0.0044,0.0826274773507839,0.24969494
0.0044285716,0.044963507713198236,0.2467643
0.004457142,0.008607298065030022,0.24624515
0.004485714,-0.029740928057129024,0.2480543
0.004514286,-0.06874561219138342,0.25152007
0.004542857,-0.10405435505351912,0.25285923
0.0045714285,-0.13612040501626538,0.25523287
0.0046,-0.16431569087695763,0.26011965
0.0046285708,-0.18861420392854455,0.26478377
0.004657143,-0.20769296571399976,0.26826844
0.0046857144,-0.22033234348661512,0.2719425
0.0047142855,-0.22565541165018155,0.27374148
0.004742857,-0.2252211624199006,0.27494463
0.004771428,-0.2177224850600928,0.2741148
0.0047999998,-0.2032931287549502,0.27162135
0.0048285713,-0.18517409166994625,0.27047408
0.004857143,-0.1621948718867281,0.26912963
0.0048857145,-0.13433429362895266,0.26568797
0.004914285,-0.10190199884080364,0.2610731
0.0049428567,-0.06717318996252675,0.25936592
0.004971429,-0.03266221804561198,0.25781047
0.005,0.003363941160865469,0.25603163
0.0050285715,0.04049495701183892,0.2562524
0.005057143,0.07456530346602008,0.25731352
0.0050857137,0.10564408076892806,0.25559038
0.0051142853,0.13847653772258972,0.25700468
0.0051428573,0.16534503169664627,0.25949708
0.0051714284,0.1834327368842814,0.2584466
0.0052,0.19864378384184933,0.25838786
0.005228571,0.21018296225714417,0.2591335
0.0052571422,0.21407576741419854,0.25816378
0.0052857143,0.2114398665948794,0.25645992
0.005314286,0.20170904997200623,0.25243407
0.005342857,0.1868303226129755,0.24737966
0.0053714286,0.1674002392033514,0.24263233
0.0053999997,0.14302814549555376,0.23886473
0.0054285713,0.11447641500407046,0.2348952
0.005457143,0.08229959959571853,0.22892849
0.0054857144,0.04807158893151331,0.22411291
0.0055142855,0.015026842063265544,0.22271828
0.0055428566,-0.01770483493439534,0.2228862
0.005571428,-0.05262163459049285,0.22276983
0.0056,-0.08444930667375616,0.22184798
0.0056285714,-0.1100814394199332,0.22061172
0.005657143,-0.13367496328204986,0.22213335
0.0056857136,-0.1555774888422483,0.22476476
0.005714285,-0.16944861672922684,0.22528155
0.0057428568,-0.1766614156124089,0.22457148
0.0057714283,-0.18047779417781296,0.22437456
0.0058,-0.17923595168213124,0.22400829
0.0058285715,-0.17045535936155773,0.22227539
0.0058571426,-0.15790579006549613,0.22062032
0.0058857137,-0.13991924702109027,0.2177289
0.005914286,-0.1180477161910648,0.2144682
0.0059428574,-0.09440164461299194,0.21248803
0.0059714285,-0.06942512710021981,0.21068564
0.006,-0.040454305389193146,0.20679511
0.006028571,-0.01043198771715792,0.20380482
0.0060571423,0.0175716966434738,0.20315883
0.0060857143,0.04562121484759518,0.20024104
0.006114286,0.07217492658245472,0.19791743
0.006142857,0.09586244075565942,0.19682555
0.006171428,0.11609167801462661,0.19499116
0.0061999997,0.13315600219616452,0.19376504
0.0062285713,0.14595211940639607,0.19181168
0.006257143,0.15425371050698722,0.18902843
0.0062857145,0.1561524485125838,0.18518351
0.006314285,0.15152043793898917,0.180608
0.0063428567,0.14392931134745468,0.17641033
0.0063714283,0.13168929677563526,0.17219137
0.0064,0.11234855987608222,0.16696289
0.0064285714,0.09016244313503208,0.16303867
0.006457143,0.06763924115830788,0.16127777
0.0064857136,0.03919626196646808,0.15796234
0.006514285,0.009318890812633929,0.15595625
0.0065428573,-0.017773581422858675,0.15583271
0.0065714284,-0.04367805687892934,0.15519403
0.0066,-0.06841398680779764,0.1555234
0.0066285715,-0.0901796000060422,0.15678006
0.006657142,-0.10785934695306554,0.15694632
0.006685714,-0.12146207336599901,0.15606663
0.006714286,-0.12971915039047033,0.15530573
0.006742857,-0.13382177436426118,0.1539751
0.0067714285,-0.13276371558314942,0.15164134
0.0067999996,-0.12517111788998442,0.14892387
0.0068285707,-0.11261428367659296,0.14484374
0.006857143,-0.09658463343509482,0.14081536
0.0068857144,-0.07705350888693441,0.13932818
0.006914286,-0.05477970648039665,0.13876575
0.0069428566,-0.03148779581232419,0.13707006
0.006971428,-0.0067061630447760034,0.13673364
0.0069999998,0.018178859820358384,0.13876092
0.0070285713,0.04116652412556898,0.13979973
0.007057143,0.06213921425443658,0.14004539
0.0070857145,0.0822737789791802,0.14232516
0.007114285,0.10001586069751348,0.14329076
0.0071428567,0.112371776624905,0.14176622
0.0071714288,0.12242685498925215,0.14210002
0.0072,0.13119983687032616,0.14341766
0.0072285715,0.13409903693836034,0.14227757
0.0072571426,0.12957300192498564,0.13824013
0.0072857137,0.12229734042341711,0.13533725
0.0073142853,0.11110262616038735,0.13199419
0.0073428573,0.0962302516913986,0.12794459
0.0073714284,0.079314574288189,0.12707527
0.0074,0.05966215069768266,0.12925488
0.007428571,0.03663399957443203,0.1297598
0.007457142,0.011921102861643496,0.13223585
0.0074857143,-0.014135131897906161,0.14045197
0.007514286,-0.03970897484349789,0.1472056
0.007542857,-0.06521017835369836,0.15334983
0.007571428,-0.09038749805898699,0.16362433
0.0075999997,-0.11384372949064248,0.17285731
0.007628571,-0.13282541419239569,0.1787618
0.007657143,-0.14765530934234772,0.18379375
0.0076857144,-0.15846497752013383,0.1885765
0.007714285,-0.1647848728478865,0.19351102
0.0077428566,-0.16527934459612253,0.19660679
0.007771428,-0.16048855650438726,0.19809462
0.0078,-0.1498968004051487,0.19876692
0.007828572,-0.13357442077237192,0.19979541
0.007857143,-0.11261251920171855,0.2019112
0.007885714,-0.08822926703901057,0.20403537
0.007914286,-0.05958369251100204,0.20571019
0.007942857,-0.027080886783303892,0.20991452
0.007971428,0.007152614313688854,0.21657224
0.008,0.04239249781219523,0.22342743
0.0080285715,0.07600761106125042,0.22941661
0.008057143,0.10648899127356137,0.23442128
0.008085715,0.13527625103872376,0.23959519
0.008114286,0.16149876489909154,0.24490187
0.008142857,0.18212655368553898,0.2486314
0.008171429,0.19737600000344335,0.2505018
0.0082,0.20631065433834073,0.2511427
0.008228571,0.20776287423804907,0.24985741
0.008257143,0.20244094098551,0.24627689
0.008285714,0.1918921204287376,0.24253137
0.008314285,0.1765124732602853,0.24091117
0.0083428575,0.15415908445283988,0.23732775
0.008371429,0.12489499656003056,0.23368289
0.0084,0.09306540452790069,0.23346452
0.008428572,0.05917191763728891,0.23388903
0.008457143,0.021928886338343778,0.23574887
0.008485714,-0.015940444177453328,0.2399115
0.008514286,-0.051447615360749266,0.24375598
0.008542857,-0.08604423198796962,0.24837728
0.008571427,-0.12087956167030245,0.25570822
0.008599999,-0.15182354722762548,0.26199946
0.0086285705,-0.17544651273941336,0.26590374
0.0086571425,-0.1934734092692807,0.26859188
0.008685715,-0.20616348987572108,0.26837313
0.008714286,-0.2138504656946798,0.26833367
0.008742857,-0.21631913655047208,0.2692221
0.008771429,-0.21122266588840297,0.26675233
0.0088,-0.19755473392257167,0.26205242
0.008828571,-0.18005944955909725,0.258697
0.008857143,-0.15967081828928142,0.2553595
0.008885713,-0.1329087762462795,0.25173098
0.008914284,-0.10079859736028296,0.24816662
0.008942856,-0.06752443857584955,0.24774101
0.008971428,-0.03195275134766229,0.24807072
0.009,0.004512351219568833,0.24843252
0.009028572,0.04085495492822977,0.25116077
0.009057143,0.077198902188502,0.2552716
0.009085714,0.1113022172627034,0.2589425
0.009114286,0.14234604261093775,0.26476225
0.009142857,0.1695642467977203,0.26940823
0.009171428,0.19136515927440056,0.27048874
0.0092,0.20760675058372335,0.27206448
0.00922857,0.21889023429579524,0.2721068
0.0092571415,0.22299027527661952,0.26884145
0.009285714,0.22088303618277783,0.26616624
0.009314286,0.21291503509158566,0.2634048
0.009342857,0.19731864202890131,0.25792676
0.009371429,0.17476188952114668,0.25273016
0.0094,0.14812353456370464,0.24854942
0.009428571,0.11667012457946302,0.24367145
0.009457143,0.08093504797938085,0.24161951
0.009485714,0.04411527384128733,0.24440143
0.009514284,0.00684507975911397,0.24746196
0.009542856,-0.03190685980621999,0.2504216
0.0095714275,-0.06953631436617558,0.255658
0.0095999995,-0.10489304116004394,0.26026666
0.009628572,-0.1375232819727048,0.2656846
0.009657143,-0.16454722973475788,0.27167532
0.009685715,-0.18458318983484445,0.27334526
0.009714286,-0.19926289506218298,0.27318287
0.009742857,-0.20969346189080695,0.27406988
0.009771429,-0.2115430575771668,0.2701749
0.0098,-0.20621051966220677,0.2648192
0.00982857,-0.19702617811564047,0.26185653
0.009857142,-0.18185428592671737,0.25766823
0.009885713,-0.1577946175429612,0.25167882
0.0099142855,-0.12973975455943276,0.24732506
0.009942858,-0.09886506561643937,0.24303487
0.009971429,-0.06455928539383238,0.24117228
0.01,-0.028914511674221766,0.24197233
0.010028572,0.008130807740346357,0.2432586
0.010057143,0.04592116454173256,0.24492317
0.010085714,0.08140600805472831,0.2474013
0.010114286,0.11556508090917894,0.25087854
0.010142856,0.14746987127723998,0.25515753
0.010171427,0.17128765629871823,0.2556058
0.010199999,0.18892617596387717,0.25460535
0.010228571,0.20362662350437433,0.25534654
0.010257143,0.21054988427501176,0.25254488
0.010285715,0.21049535275773332,0.24837795
0.010314286,0.203327917657386,0.24327028
0.010342857,0.18818450538915904,0.23661277
0.010371429,0.16805540038536415,0.23082745
0.0104,0.14446588234850677,0.22648068
0.010428571,0.11372675023127998,0.2227793
0.010457142,0.07954961035309349,0.22210653
0.010485713,0.045265644702756846,0.22178529
0.0105142845,0.0071245486121314094,0.22141618
0.0105428565,-0.03128314262294163,0.22400244
0.010571429,-0.06601812716785657,0.2271439
0.0106,-0.09937684439570926,0.23061503
0.010628572,-0.12954657752580556,0.23444103
0.010657143,-0.152750785710414,0.23691846
0.010685714,-0.1701493741215796,0.23895428
0.010714286,-0.1822621869556993,0.23897067
0.010742857,-0.18752769901242328,0.23685426
0.010771427,-0.18723754795844624,0.23603451
0.010799999,-0.18028490438929676,0.23195761
0.01082857,-0.16720408913183493,0.22657253
0.0108571425,-0.14956725881661026,0.22375515
0.010885715,-0.12726218065139105,0.22113787
0.010914286,-0.1004259996995116,0.2167344
0.010942857,-0.07064662011102717,0.21486476
0.010971429,-0.04070585130204618,0.21533765
0.011,-0.010308143893366317,0.21616377
0.011028571,0.02213208537632294,0.21874233
0.011057143,0.05506111194166552,0.22247131
0.011085713,0.08498784631302603,0.22500573
0.011114284,0.11160941578351213,0.22690053
0.011142856,0.1366516994801379,0.2299102
0.011171428,0.15787411700876985,0.2333004
0.0112,0.17351457428045292,0.23561816
0.011228572,0.185271455158862,0.23696505
0.011257143,0.19152199346567123,0.23619641
0.011285714,0.19283703617643705,0.23597893
0.011314286,0.18929158814974795,0.2367035
0.011342857,0.17826366577009667,0.23515585
0.011371427,0.16141786009972137,0.2331654
0.011399999,0.14079436354922636,0.23417042
0.01142857,0.1157772279589071,0.23684654
0.0114571415,0.08550079382582743,0.24024217
0.0114857135,0.05225742212897355,0.24430116
0.011514286,0.01634653991490853,0.24876599
0.011542857,-0.021763232980528624,0.2544826
0.011571429,-0.05779028895596183,0.26172644
0.0116,-0.0922407720494387,0.26822352
0.011628571,-0.1265170732039418,0.27538532
0.011657143,-0.15642978146051267,0.2822793
0.011685714,-0.1792121664164621,0.28634328
0.011714285,-0.19619124926955944,0.287441
0.011742856,-0.20588401671748913,0.28838944
0.0117714275,-0.2076932981934379,0.28912008
0.0117999995,-0.2044435856127331,0.2887219
0.011828572,-0.19402115944444798,0.2864928
0.011857143,-0.17451486116264991,0.28465316
0.011885715,-0.1496522945278269,0.2829344
0.011914286,-0.11945999323716716,0.28181773
0.011942857,-0.08226631343599644,0.28239584
0.011971429,-0.044129828127944526,0.28611624
0.012,-0.007103353700148585,0.29011133
0.01202857,0.03246039132254941,0.29324287
0.012057142,0.07169308338916852,0.29604673
0.012085713,0.10786219107178363,0.29877576
0.012114285,0.14045543004064776,0.30103338
0.012142858,0.1672737187635156,0.30067375
0.012171429,0.1876470104952339,0.29914454
0.0122,0.20281815217557697,0.2980235
0.012228572,0.21131520833144946,0.2937522
0.012257143,0.21234945653116855,0.28718102
0.012285714,0.20810357651690567,0.28202224
0.012314286,0.1980519628361,0.27720708
0.012342856,0.18039157357819569,0.27128842
0.012371427,0.15648056572421898,0.26566383
0.012399999,0.12965435533875613,0.26186642
0.012428571,0.10106712542906893,0.26183197
0.012457143,0.07003565871273021,0.261986
0.012485715,0.03582761341830021,0.26233488
0.012514286,0.0014128264699984072,0.26518604
0.012542857,-0.03212711448124739,0.2680356
0.012571429,-0.06377811850842674,0.26895213
0.0126,-0.09324066018141353,0.26854983
0.01262857,-0.11974013246014259,0.26960665
0.012657142,-0.14149636500794993,0.26991424
0.012685713,-0.15833406209619016,0.26841977
0.0127142845,-0.1715329253446809,0.2649871
