time (s),B_wave,Magnitude
0.0,-0.10523178919122644,0.72392315
2.8571427e-05,-0.12153117812679604,0.72229743
5.7142854e-05,-0.1367878432544083,0.7231296
8.571429e-05,-0.14809092515269984,0.7218196
0.00011428571,-0.1534795989471628,0.7179321
0.00014285714,-0.15460221453910225,0.71411216
0.00017142858,-0.15301710845422034,0.70974857
0.0002,-0.14953883234296728,0.7060596
0.00022857141,-0.1425170303768024,0.7034058
0.00025714285,-0.13260634831640195,0.70130366
0.00028571428,-0.12014891071536593,0.6984635
0.00031428572,-0.10503048647184743,0.695936
0.00034285715,-0.08742715168928905,0.69554615
0.00037142858,-0.0671510599135079,0.6941352
0.0004,-0.04434441930209884,0.69141096
0.00042857142,-0.02084298819324193,0.6888092
0.00045714283,0.0033166980442924654,0.6862788
0.00048571426,0.03013054764410672,0.68162954
0.0005142857,0.057256993737867745,0.676231
0.00054285716,0.0840755077784423,0.6707758
0.00057142857,0.10943916364659567,0.6652862
0.00059999997,0.13256008129182173,0.65971607
0.00062857143,0.15094010456082696,0.6542756
0.0006571428,0.1659440086169438,0.65182513
0.0006857143,0.17841998066452097,0.6496781
0.00071428565,0.18626816514206626,0.6484491
0.00074285717,0.18545189071454926,0.65090454
0.0007714285,0.17798567880670602,0.65399575
0.0008,0.16667222510023016,0.65396386
0.00082857144,0.14927745519373192,0.65370405
0.00085714285,0.12436384216416085,0.653128
0.0008857143,0.09676304489991994,0.6510215
0.00091428566,0.06700581161516928,0.648283
0.0009428571,0.03215827050017661,0.64578456
0.0009714285,-0.0037896184079391215,0.64292157
0.001,-0.03608576273048092,0.64143664
0.0010285714,-0.0676780194010238,0.63968027
0.0010571429,-0.09829532536591445,0.63784134
0.0010857143,-0.12345156966367155,0.6384835
0.0011142856,-0.14552519560281296,0.6385738
0.0011428571,-0.16291386644712258,0.637905
0.0011714286,-0.17284267380578766,0.64011526
0.0011999999,-0.17799669798177542,0.6411116
0.0012285713,-0.1788647334176992,0.6393241
0.0012571429,-0.17431955180394426,0.63687
0.0012857143,-0.16505283026026618,0.63329434
0.0013142856,-0.15162635643381228,0.62972546
0.0013428571,-0.13519837638377297,0.6248012
0.0013714286,-0.1167933860768735,0.6188312
0.0014,-0.09471921088705582,0.61373186
0.0014285713,-0.07120093026204044,0.60923916
0.0014571429,-0.047903520572223135,0.6050824
0.0014857143,-0.022648697051592392,0.6019991
0.0015142856,0.0035146246340007348,0.59830964
0.001542857,0.0285425661785208,0.59450924
0.0015714286,0.05376875598350361,0.58919567
0.0016,0.0780467043547528,0.5820842
0.0016285713,0.10021860732741295,0.57653
0.0016571429,0.12240633188844807,0.56996065
0.0016857142,0.1415920059742526,0.5614675
0.0017142857,0.15574382489468575,0.5556659
0.001742857,0.16611834848411888,0.55097663
0.0017714286,0.17275332329320384,0.545856
0.0018,0.17526916633915146,0.5411721
0.0018285713,0.17544113102100456,0.5391083
0.0018571428,0.1682086562275138,0.53988093
0.0018857142,0.15265473110569117,0.5380875
0.0019142857,0.1346444070647741,0.5348744
0.001942857,0.11313556928815482,0.5343012
0.0019714285,0.08592506943471245,0.5322925
0.002,0.055940074036479215,0.52532804
0.0020285714,0.022971501343065803,0.51961124
0.0020571428,-0.012831457820080439,0.51704526
0.0020857144,-0.04616769461572412,0.5135969
0.0021142857,-0.07701397182315928,0.51211953
0.0021428568,-0.10724585869284553,0.5132558
0.0021714286,-0.13339089154681094,0.51559395
0.0022,-0.15326582499529784,0.5201548
0.002228571,-0.16787037514366432,0.5244791
0.002257143,-0.17687188581210633,0.5277845
0.0022857143,-0.18140257846800423,0.5328205
0.0023142854,-0.17914356284681904,0.53622717
0.0023428572,-0.1688821209491913,0.5342559
0.0023714285,-0.1535560488615464,0.53250945
0.0023999999,-0.13413210427212308,0.53012186
0.0024285715,-0.11113665408071927,0.5247186
0.0024571426,-0.08768719187976659,0.5193373
0.0024857144,-0.06284713694293242,0.51325476
0.0025142857,-0.03464219615737685,0.5064081
0.0025428568,-0.007393261022694553,0.502947
0.0025714287,0.015923478110048128,0.50079
0.0026,0.03953376466446756,0.49831113
0.0026285711,0.06283140033627777,0.4949579
0.002657143,0.0812525964745403,0.4930811
0.0026857143,0.09830881349460596,0.4901755
0.0027142856,0.11392021204268421,0.4842577
0.0027428572,0.12617114540014918,0.47908548
0.0027714283,0.1350130651689313,0.47481593
0.0028,0.13890394984978516,0.46786448
0.0028285715,0.13851098783782867,0.46075848
0.0028571426,0.1385352968842044,0.45700216
0.0028857142,0.1366844931456188,0.45316106
0.0029142858,0.127970374162081,0.44996572
0.0029428569,0.11741694046536799,0.44863564
0.0029714287,0.1059422889836521,0.44526604
0.003,0.08717723169226366,0.44189182
0.0030285711,0.06437734577013082,0.44043332
0.003057143,0.042179569635249825,0.4383621
0.003085714,0.018611206940487957,0.43574828
0.0031142856,-0.006937678731274044,0.4337925
0.0031428572,-0.03295319747307546,0.43142638
0.0031714283,-0.06120366971672708,0.42900342
0.0032,-0.08609357857590028,0.43004042
0.0032285715,-0.10632228094879048,0.43495768
0.0032571426,-0.12644314469929374,0.4411332
0.0032857142,-0.1439237328861726,0.4464607
0.0033142858,-0.1510295756212817,0.45290327
0.003342857,-0.15341908336886245,0.45943686
0.0033714285,-0.1538417428016815,0.46425098
0.0033999998,-0.1484952048600986,0.46935117
0.0034285714,-0.13626915113748672,0.47174385
0.003457143,-0.11842992123968266,0.47020373
0.003485714,-0.09725430613509012,0.467328
0.0035142857,-0.075547327030276,0.46381345
0.0035428572,-0.050327025643858825,0.46022692
0.0035714284,-0.021450165102389396,0.4575215
0.0036,0.004073035913846057,0.4548056
0.0036285713,0.028405859575656667,0.45189804
0.0036571426,0.05234756599609525,0.45025602
0.0036857142,0.07307349774894112,0.44813803
0.0037142856,0.08883383394030608,0.44594634
0.0037428571,0.10048972545918455,0.4449228
0.0037714285,0.10735887808101618,0.44237658
0.0037999998,0.11236411282227615,0.43891215
0.0038285714,0.11596887224012642,0.43447188
0.0038571425,0.11287247404634299,0.42781848
0.003885714,0.10571085594351926,0.42097592
0.003914286,0.09901209552157364,0.41413277
0.003942857,0.09089559714978424,0.40603757
0.0039714286,0.0791548162183855,0.3979797
0.004,0.06691387349400157,0.3927373
0.0040285713,0.05394332696743365,0.38878727
0.004057143,0.03890880986738236,0.38434544
0.0040857145,0.023649484989952674,0.3793461
0.0041142856,0.0074414049619128675,0.37633616
0.004142857,-0.009532366419826355,0.37423924
0.0041714287,-0.02653703889643988,0.37150767
0.0042,-0.042703543239184016,0.36919793
0.0042285714,-0.05753623570097277,0.36891332
0.004257143,-0.0710266428542441,0.36728626
0.0042857137,-0.08474887938116038,0.36554304
0.0043142852,-0.09833592773609129,0.3690218
0.0043428573,-0.1072603956819091,0.37118173
0.0043714284,-0.11099352962426708,0.37233245
0.0044,-0.1147038946045082,0.3764152
0.0044285716,-0.11504276605130281,0.38038966
0.004457142,-0.10778333233823811,0.38098115
