time (s),B_wave,Magnitude
0.0,0.21089221080427833,0.33820018
2.8571428571428574e-05,0.2172373105287022,0.3332468
5.714285714285715e-05,0.20941506502926366,0.32041314
8.571428571428571e-05,0.1889673632997262,0.30280447
0.0001142857142857143,0.1629941863795319,0.28963378
0.00014285714285714287,0.12453846926633716,0.27575922
0.00017142857142857143,0.08665251927790224,0.2683587
0.0002,0.048185451682651426,0.26483017
0.0002285714285714286,0.011917981816872203,0.2641125
0.00025714285714285715,-0.030687953836569193,0.26493263
0.00028571428571428574,-0.06058308299396553,0.26398665
0.00031428571428571427,-0.08832329248971896,0.26202387
0.00034285714285714285,-0.11676217475259376,0.25526452
0.00037142857142857143,-0.13707217179260178,0.24468489
0.0004,-0.149638097789766,0.23823515
0.00042857142857142855,-0.15658542957636268,0.23271129
0.0004571428571428572,-0.1550290991995137,0.23324145
0.00048571428571428577,-0.14641387518329552,0.23732199
0.0005142857142857143,-0.12397071134596471,0.24331376
0.0005428571428571429,-0.0967404015631547,0.25011778
0.0005714285714285715,-0.05866767035932652,0.2574274
0.0006000000000000001,-0.017919821299777094,0.26511726
0.0006285714285714285,0.029804073051310276,0.2681977
0.0006571428571428572,0.07467177835037342,0.27068233
0.0006857142857142857,0.11581965327067412,0.27207565
0.0007142857142857144,0.14663877845812134,0.27050152
0.0007428571428571429,0.1710511641931407,0.26784703
0.0007714285714285716,0.18415571850521584,0.2641733
0.0008,0.17949925702433855,0.2533172
0.0008285714285714287,0.16164688399138516,0.24469241
0.0008571428571428571,0.1365578746927656,0.23729944
0.0008857142857142857,0.09854189525380286,0.22596328
0.0009142857142857144,0.05384443748112133,0.22255407
0.0009428571428571429,0.009471268513232545,0.22441125
0.0009714285714285715,-0.030707233913197296,0.22970961
0.001,-0.06449550395082682,0.23385495
0.0010285714285714286,-0.09595151976998306,0.24142766
0.0010571428571428574,-0.11342195828451418,0.24234664
0.0010857142857142858,-0.12297057980382853,0.24185246
0.0011142857142857144,-0.12009853471682996,0.23096244
0.001142857142857143,-0.11304571754875026,0.22431001
0.0011714285714285717,-0.0953874878327422,0.21661367
0.0012000000000000001,-0.07182233566585025,0.2084344
0.0012285714285714285,-0.04922961082609045,0.20795463
0.001257142857142857,-0.02237008693684661,0.20908977
0.0012857142857142859,0.0016314414206561878,0.21491942
0.0013142857142857144,0.02346084236458479,0.22125362
0.0013428571428571428,0.0448380359373205,0.22564444
0.0013714285714285714,0.062383976433067256,0.22031201
0.0014,0.07794830870642744,0.21447569
0.0014285714285714288,0.08868845398732939,0.20321463
0.0014571428571428572,0.09306987070048933,0.18705603
0.0014857142857142857,0.09357022894141087,0.16773055
0.0015142857142857143,0.08947908942127292,0.15052748
0.0015428571428571431,0.08203749190742449,0.1380957
0.0015714285714285717,0.06824050454165054,0.1285084
0.0016,0.05023789876626233,0.121108934
0.0016285714285714287,0.02810182697179553,0.12446363
0.0016571428571428575,0.00840096011537228,0.12980357
0.0016857142857142858,-0.016374288845623253,0.1338263
0.0017142857142857142,-0.034615689066000654,0.13961685
0.0017428571428571428,-0.050489320676849525,0.14757818
0.0017714285714285714,-0.06083011582439646,0.14970963
0.0018000000000000002,-0.07007458322732596,0.1552433
0.0018285714285714288,-0.07039399354758547,0.15574674
0.0018571428571428571,-0.06463316869161906,0.15441094
0.0018857142857142857,-0.052418009530901116,0.15644106
