time (s),B_wave,Magnitude
0.0,0.047990163741403524,0.445819
2.8571427e-05,0.03557713954191677,0.4639829
5.7142854e-05,0.022133188696863204,0.48453188
8.571429e-05,0.010052141374511492,0.50346446
0.00011428571,-0.004570738106553285,0.5208374
0.00014285714,-0.02246750366792971,0.5406782
0.00017142858,-0.04077160154529663,0.56085116
0.0002,-0.058259640394380835,0.58057225
0.00022857141,-0.0766390093870909,0.5999901
0.00025714285,-0.09310065772131981,0.6193219
0.00028571428,-0.10905547105695135,0.63846725
0.00031428572,-0.12403081538313376,0.6578289
0.00034285715,-0.1379636967034783,0.675463
0.00037142858,-0.15168087163363264,0.6920559
0.0004,-0.16214021026156178,0.7121997
0.00042857142,-0.16849801077783488,0.7317925
0.00045714283,-0.17210223993311968,0.74574554
0.00048571426,-0.1730604169994031,0.7599054
0.0005142857,-0.17181582081502267,0.7761053
0.00054285716,-0.16826412016091963,0.7902834
0.00057142857,-0.16115083424042392,0.8048051
0.00059999997,-0.14809394042979315,0.8160016
0.00062857143,-0.13301368813536119,0.8237898
0.0006571428,-0.11639778635359643,0.83328295
0.0006857143,-0.09548634176407256,0.84363097
0.00071428565,-0.07173617172977376,0.8521892
0.00074285717,-0.048243743336545464,0.861153
0.0007714285,-0.02230934198689427,0.8699164
0.0008,0.005806975848795304,0.8784673
0.00082857144,0.03157421264879656,0.88763463
0.00085714285,0.057719860741962115,0.89603066
0.0008857143,0.08679836362351752,0.904662
0.00091428566,0.11345295803977473,0.91131634
0.0009428571,0.13674048474904388,0.91528386
0.0009714285,0.1587052083051368,0.9225951
0.001,0.1769891177441405,0.9306575
0.0010285714,0.1918487763573009,0.9346501
0.0010571429,0.20587283875560236,0.9368632
0.0010857143,0.21541382190168656,0.9404888
0.0011142856,0.21864011409229545,0.9425193
0.0011428571,0.21783554312755327,0.94273233
0.0011714286,0.2135530628141954,0.94163394
0.0011999999,0.20667936736623382,0.9399541
0.0012285713,0.19601399983064838,0.93803865
0.0012571429,0.18069734081799563,0.93497807
0.0012857143,0.16283379799514502,0.92932504
0.0013142856,0.14223890414951568,0.9249974
0.0013428571,0.11645412876399508,0.92154604
0.0013714286,0.08924927388398385,0.9152893
0.0014,0.06109535414725453,0.9073902
0.0014285713,0.030048664276947523,0.8993282
0.0014571429,0.0003454939024034598,0.89152235
0.0014857143,-0.028669225842767432,0.88451856
0.0015142856,-0.059666013121624895,0.8761664
0.001542857,-0.09018628562555508,0.86567837
0.0015714286,-0.11712398457464651,0.85521466
0.0016,-0.142176003052205,0.8459725
0.0016285713,-0.16490924846947008,0.836694
0.0016571429,-0.18523920318918297,0.826453
0.0016857142,-0.2021108136411922,0.815147
0.0017142857,-0.21298290665620323,0.8033082
0.001742857,-0.2184951834505502,0.7905878
0.0017714286,-0.22321376650197988,0.77975535
0.0018,-0.224767262262192,0.7696246
0.0018285713,-0.21941365048811007,0.75710213
0.0018571428,-0.21048883929389706,0.74368393
0.0018857142,-0.1990676435075267,0.73223686
0.0019142857,-0.18246825885939277,0.7175165
0.001942857,-0.16288185033177754,0.70048857
0.0019714285,-0.14025603870804593,0.68646055
0.002,-0.11419698306324305,0.67367953
0.0020285714,-0.0881699269003915,0.6600195
0.0020571428,-0.061748750095537375,0.647862
0.0020857144,-0.0324041396794017,0.6357737
0.0021142857,-0.0025819733223824137,0.62490326
0.0021428568,0.023917416852773155,0.61438227
0.0021714286,0.049809471166501584,0.6041263
0.0022,0.07534871186067132,0.5966369
0.002228571,0.09790462338351202,0.5905958
0.002257143,0.11685296405775336,0.58080107
0.0022857143,0.1334345776202298,0.5714949
0.0023142854,0.14612363180801724,0.5646496
0.0023428572,0.15404230144092868,0.55679095
0.0023714285,0.1588221628283778,0.5506362
0.0023999999,0.16096135236535558,0.5483853
0.0024285715,0.15833294197805475,0.5442351
0.0024571426,0.1523394045469431,0.5412028
0.0024857144,0.1434074872973244,0.5422298
0.0025142857,0.13057921737936273,0.5408523
0.0025428568,0.11418204137244903,0.5376547
0.0025714287,0.0961774392569665,0.53658146
0.0026,0.07557493369075813,0.5381804
0.0026285711,0.05211309530839636,0.5403195
0.002657143,0.027962293363059443,0.5399059
0.0026857143,0.0021915919690408403,0.542748
0.0027142856,-0.023657583938856863,0.54712135
0.0027428572,-0.046987621202155994,0.5502302
0.0027714283,-0.06858110922991018,0.55611897
0.0028,-0.09146814190305941,0.5633504
0.0028285715,-0.1133340770515614,0.5670354
0.0028571426,-0.13085908385213751,0.573987
0.0028857142,-0.1445298231985096,0.5828451
0.0029142858,-0.15613654746731687,0.5869231
0.0029428569,-0.16452116500412794,0.5916284
0.0029714287,-0.16961726106271519,0.598658
0.003,-0.1716981518910265,0.60539824
0.0030285711,-0.168484965863609,0.6120465
0.003057143,-0.1613609516672403,0.6164891
0.003085714,-0.15251650655738275,0.6207467
0.0031142856,-0.13987992044568653,0.62664807
0.0031428572,-0.12328782745210398,0.62971514
0.0031714283,-0.10496606894384644,0.6320423
0.0032,-0.08411326663237917,0.63691354
0.0032285715,-0.061425564300718105,0.6405821
0.0032571426,-0.03798973225391622,0.6428755
0.0032857142,-0.012955699676767019,0.6463144
0.0033142858,0.011525849787989761,0.64922494
0.003342857,0.034185143119627615,0.65246016
0.0033714285,0.05657092223293669,0.6565373
0.0033999998,0.07836377682817747,0.65924776
0.0034285714,0.09875834469479594,0.6597754
0.003457143,0.11695671022908072,0.66152716
0.003485714,0.1313741470262657,0.6656517
0.0035142857,0.14203905477751544,0.6661135
0.0035428572,0.15011167333825948,0.6640474
0.0035714284,0.15428143915524206,0.6634295
0.0036,0.1561054002110941,0.66145784
0.0036285713,0.1547279444620988,0.65729153
0.0036571426,0.14939761742287905,0.6544422
0.0036857142,0.14258034645759132,0.65172577
0.0037142856,0.1330350096828237,0.64682686
0.0037428571,0.11766678684267269,0.64197624
0.0037714285,0.10231114542236358,0.6365498
0.0037999998,0.0865411588469579,0.63063365
0.0038285714,0.06601640823091293,0.6255315
0.0038571425,0.0455164745880835,0.61887217
0.003885714,0.02735626254407897,0.61127687
0.003914286,0.005020761857269851,0.60337085
0.003942857,-0.01677221876449675,0.5956331
0.0039714286,-0.03470094713563898,0.5873789
0.004,-0.05301549707526343,0.57853985
0.0040285713,-0.07060586021959636,0.56915236
0.004057143,-0.084578065120296,0.56084204
0.0040857145,-0.09759663374628103,0.55161184
0.0041142856,-0.10937167308851481,0.54291636
0.004142857,-0.11744240957896535,0.5343576
0.0041714287,-0.12176503217178158,0.52482575
0.0042,-0.12365707143209881,0.5133504
0.0042285714,-0.1243447207923919,0.50272167
0.004257143,-0.1223638175140454,0.4951167
0.0042857137,-0.11560557503315638,0.48618522
0.0043142852,-0.10582768806891657,0.4737537
0.0043428573,-0.09701568320063624,0.46209937
0.0043714284,-0.0839368545059207,0.45279023
