time (s),B_wave,Magnitude
0.0,0.20336604722249318,0.7786483
2.8571427e-05,0.19475037579487198,0.7766274
5.7142854e-05,0.18503159345011727,0.7754104
8.571429e-05,0.17151286795932502,0.774634
0.00011428571,0.15731085623381247,0.77179426
0.00014285714,0.14586540323160968,0.77168643
0.00017142858,0.13269215991590774,0.7728445
0.0002,0.11502182609777059,0.7721679
0.00022857141,0.09734169794385922,0.7699612
0.00025714285,0.0808350933913306,0.76870686
0.00028571428,0.0647094076761413,0.7683667
0.00031428572,0.04671344050238535,0.768757
0.00034285715,0.026593435279679722,0.7653705
0.00037142858,0.007802064088664351,0.7612199
0.0004,-0.008865365131551006,0.7588019
0.00042857142,-0.026356332587714082,0.75626564
0.00045714283,-0.045184231957304144,0.752839
0.00048571426,-0.06212046930986559,0.7510067
0.0005142857,-0.07834975713702752,0.7484873
0.00054285716,-0.09402611098881919,0.7470233
0.00057142857,-0.10883836066278518,0.745694
0.00059999997,-0.12320763302494253,0.74062544
0.00062857143,-0.1374154290830112,0.73560476
0.0006571428,-0.15042917189634733,0.7338421
0.0006857143,-0.16098418282832994,0.72863275
0.00071428565,-0.16946363014057253,0.72345704
0.00074285717,-0.17882078633336884,0.7201824
0.0007714285,-0.18684667146178868,0.71516764
0.0008,-0.19180237041572124,0.7105735
0.00082857144,-0.19665459986556022,0.7082551
0.00085714285,-0.20343066913244057,0.70375586
0.0008857143,-0.20671629021955007,0.6989318
0.00091428566,-0.20740106944280656,0.6970403
0.0009428571,-0.20742670814402442,0.69454753
0.0009714285,-0.20552849117237892,0.68980837
0.001,-0.20201127034693012,0.6870681
0.0010285714,-0.19895080434539725,0.6861266
0.0010571429,-0.1919234698424196,0.6841035
0.0010857143,-0.18335601232526189,0.6812619
0.0011142856,-0.17669094009572694,0.6804231
0.0011428571,-0.16756464780115468,0.6798344
0.0011714286,-0.1565295963064368,0.6777484
0.0011999999,-0.14531866118544537,0.67568827
0.0012285713,-0.13137713381086824,0.67483735
0.0012571429,-0.11486598787082775,0.6722287
0.0012857143,-0.10060974421581254,0.6677382
0.0013142856,-0.0858481430416293,0.66510373
0.0013428571,-0.06829352780314324,0.6637161
0.0013714286,-0.051184643138534214,0.66033435
0.0014,-0.03460404513643822,0.65697646
0.0014285713,-0.015596529151228,0.65400827
