time (s),B_wave,Magnitude
0.0,0.06840850504914929,0.07553335
2.8571427e-05,0.07025975518780145,0.07554545
5.7142854e-05,0.06897213817852607,0.07391624
8.571429e-05,0.06896458967475028,0.07406351
0.00011428571,0.06932240548400216,0.07499086
0.00014285714,0.06699277159328136,0.074112386
0.00017142858,0.0640658194265297,0.0735297
0.0002,0.061336710125535265,0.072743796
0.00022857141,0.058986313966947417,0.07277736
0.00025714285,0.05551659629405429,0.073477395
0.00028571428,0.049879116829150374,0.07187701
0.00031428572,0.044567617726874516,0.06943065
0.00034285715,0.0406160253682306,0.06968471
0.00037142858,0.034163709265831614,0.06980516
0.0004,0.027613931385976957,0.067282945
0.00042857142,0.024029625823375308,0.06595012
0.00045714283,0.01861296927996548,0.06611214
0.00048571426,0.011669293433649914,0.06537116
0.0005142857,0.006056139552777373,0.065014526
0.00054285716,0.0010814234550638553,0.06546335
0.00057142857,-0.0050618541609323536,0.06483415
0.00059999997,-0.011096839269888342,0.06390977
0.00062857143,-0.016013422516615035,0.061471805
0.0006571428,-0.021226844918277993,0.060630184
0.0006857143,-0.02618623659299571,0.060749166
0.00071428565,-0.0293933450750004,0.05893841
0.00074285717,-0.03290236730316202,0.058288008
0.0007714285,-0.0376179604226898,0.05990106
0.0008,-0.03950889626348439,0.058346115
0.00082857144,-0.04135470274219652,0.055996135
0.00085714285,-0.04567411947730419,0.058140215
0.0008857143,-0.0491514533885171,0.05909743
0.00091428566,-0.04894783970405237,0.05641678
0.0009428571,-0.049457486165487584,0.0557699
0.0009714285,-0.05233994600310781,0.057340108
0.001,-0.05383263638424016,0.057569966
0.0010285714,-0.05293520821594209,0.056461744
0.0010571429,-0.05215436176977926,0.0561618
0.0010857143,-0.052305702394658926,0.05659904
0.0011142856,-0.052198895486181875,0.057584707
0.0011428571,-0.051077835239761095,0.057745516
0.0011714286,-0.049315605828397724,0.057137676
0.0011999999,-0.04769707208848272,0.057142958
0.0012285713,-0.04561744553713663,0.05818758
0.0012571429,-0.043681733274141876,0.059124295
